%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1596461457077784159,167,1596460722360708271,map,-0.966584205627,-8.81581020355,0.225267216563,-0.053977813512,-0.0128441332211,-0.746740720601,0.662796892031
1596461457612391365,168,1596460722900095458,map,-0.957629561424,-9.13873767853,0.245387598872,-0.0534600719103,-0.025661551823,-0.756173893236,0.651678255474
1596461458095216956,169,1596460723380417073,map,-0.994740724564,-9.47573280334,0.247042819858,-0.058943614184,-0.0307750125704,-0.760636119086,0.645764077113
1596461458610868649,170,1596460723880412750,map,-0.971305668354,-9.7588634491,0.215233758092,-0.0608391934369,-0.0278700857238,-0.745956186193,0.662624493318
1596461459123898856,171,1596460724380465666,map,-0.935861229897,-10.038479805,0.225230529904,-0.0633107220884,-0.0247245164915,-0.754303718059,0.652997972183
1596461460078680204,172,1596460724879480406,map,-0.989503979683,-10.3945245743,0.181543216109,-0.0591361217614,-0.0259129144134,-0.764860683638,0.640952084476
1596461460101857643,173,1596460725360941239,map,-1.01251447201,-10.7263336182,0.17645816505,-0.0486307131911,-0.0200226154448,-0.764799806194,0.64211790588
1596461460626307555,174,1596460725900439311,map,-1.01764082909,-11.1624641418,0.165519103408,-0.066851229655,-0.0305739209317,-0.770551315776,0.63312464666
1596461461651141468,175,1596460726360238582,map,-1.0548208952,-11.5270872116,0.125668391585,-0.05317727406,-0.0341860943603,-0.782693010384,0.619189098718
1596461461661540432,176,1596460726879413894,map,-1.06713032722,-11.8862218857,0.128812596202,-0.066441218713,-0.0356956276621,-0.759452693666,0.646175667064
1596461462577412970,177,1596460727360372175,map,-1.02978801727,-12.2515201569,0.0948448628187,-0.0645654072666,-0.0242014782577,-0.755999579144,0.650930282725
1596461463075715285,178,1596460727899891811,map,-0.991322815418,-12.6327953339,0.0561220645905,-0.0571191634566,-0.0253923636308,-0.765995387987,0.639799730086
1596461463120854989,179,1596460728360167696,map,-1.00345265865,-12.987991333,0.0148439854383,-0.0561301517363,-0.0289318903035,-0.760796184917,0.645911384638
1596461463595060272,180,1596460728879412435,map,-0.994394242764,-13.3266267776,-0.043100990355,-0.0504302753564,-0.028285032243,-0.75124504112,0.657485842031
1596461464129527547,181,1596460729360607904,map,-0.962286114693,-13.7022075653,-0.072546325624,-0.0513405255782,-0.0134964372894,-0.753890232634,0.654852283918
1596461465605356684,182,1596460729899791445,map,-0.993586242199,-14.0429487228,-0.113310605288,-0.0408249940084,-0.0124233798206,-0.75667414414,0.65239805264
1596461465605395668,183,1596460730360607487,map,-1.04146659374,-14.3177633286,-0.129661053419,-0.0510248514152,-0.00540911711707,-0.747162587138,0.662657735465
1596461465658974280,184,1596460730899837695,map,-1.00882852077,-14.7066230774,-0.162640064955,-0.0459380954503,-0.00284728113582,-0.746555127579,0.663729633105
1596461466158513308,185,1596460731359941861,map,-0.991137623787,-14.9644165039,-0.157321766019,-0.0508195541322,-0.0183854606274,-0.770600154166,0.635023424887
1596461466700571036,186,1596460731899716809,map,-1.03625047207,-15.3227844238,-0.155629679561,-0.0566399517201,-0.0264434439059,-0.764295780146,0.641829121024
1596461467556445450,187,1596460732360383372,map,-1.01032733917,-15.4512310028,-0.127467647195,-0.064698747917,-0.00850497153708,-0.773589581471,0.630318091852
1596461467611446210,188,1596460732879463580,map,-0.928558588028,-15.4821949005,-0.115449905396,-0.0556169219102,-0.00597569500586,-0.804181362391,0.591746048106
1596461468108153841,189,1596460733359714829,map,-0.829768538475,-15.4740753174,-0.0962429344654,-0.0501126265709,-0.0159191868058,-0.719714819265,0.692275872091
1596461468644253317,190,1596460733899720454,map,-0.527301490307,-15.2675247192,-0.0538782700896,0.0649120458821,0.0267555499485,0.48125858504,-0.873762405447
1596461469231090136,191,1596460734360285350,map,-0.392707467079,-15.0629930496,-0.00723978877068,0.0508979051245,0.0600809654151,0.188038519443,-0.97900010013
1596461469597779167,192,1596460734879426391,map,-0.512630701065,-15.0247268677,0.0242482423782,0.0361843482114,0.066593903066,-0.18973427486,-0.978905945412
1596461470077348520,193,1596460735359669464,map,-0.629804313183,-14.9379959106,0.027794778347,0.0174461188978,0.0633244194639,-0.478376354066,-0.87569498954
1596461471310683612,194,1596460735900090818,map,-0.599313020706,-14.8310012817,0.0375350564718,-0.00924896423028,0.0517305636132,-0.571346518726,-0.819024762134
1596461471595955126,195,1596460736359760349,map,-0.454337596893,-14.5246753693,0.038704097271,-0.009926884903,0.0525637623471,-0.601080458334,-0.797396256859
1596461471615590333,196,1596460736900369359,map,-0.42376357317,-14.1471862793,0.0625212490559,-0.00996869499493,0.0490795159142,-0.637341294326,-0.768952469783
1596461472811309264,197,1596460737379497745,map,-0.445258677006,-13.7549495697,0.0809472352266,-0.00308757459775,0.0633200789391,-0.637762156508,-0.767620001181
1596461472817789346,198,1596460737900408474,map,-0.401815503836,-13.3324785233,0.0717699676752,-0.00362349126051,0.0563171876247,-0.626910474449,-0.777044723111
1596461473074193832,199,1596460738360502796,map,-0.359733104706,-13.0134057999,0.0793129503727,-0.0107054055692,0.0531705682167,-0.640701341251,-0.765872101781
1596461474072094046,200,1596460738900461025,map,-0.3695320189,-12.6375045776,0.0730284303427,-0.00764486399299,0.0697236652412,-0.625865520449,-0.776770569006
